"INSEE_COM";"NOM_COM";"codgeo";"libgeo";"pct"
"01173";"Gex";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01174";"Giron";"104";"MONTS DU JURA";100
"01175";"Gorrevod";"183";"VAL DE SAONE";100
"01177";"Grand-Corent";"034";"BRESSE";100
"01179";"Grièges";"183";"VAL DE SAONE";100
"01180";"Grilly";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01181";"Groissiat";"104";"MONTS DU JURA";100
"01183";"Guéreins";"183";"VAL DE SAONE";100
"01184";"Hautecourt-Romanèche";"034";"BRESSE";100
"01185";"Hauteville-Lompnes";"104";"MONTS DU JURA";100
"01186";"Hostiaz";"104";"MONTS DU JURA";100
"01187";"Haut Valromey";"104";"MONTS DU JURA";100
"01188";"Illiat";"183";"VAL DE SAONE";100
"01189";"Injoux-Génissiat";"104";"MONTS DU JURA";100
"01190";"Innimond";"036";"BUGEY";100
"01191";"Izenave";"104";"MONTS DU JURA";100
"01192";"Izernore";"104";"MONTS DU JURA";100
"01193";"Izieu";"036";"BUGEY";100
"01194";"Jassans-Riottier";"183";"VAL DE SAONE";100
"01195";"Jasseron";"034";"BRESSE";100
"01196";"Jayat";"034";"BRESSE";100
"01197";"Journans";"134";"PLAINE DE L'AIN";100
"01198";"Joyeux";"134";"PLAINE DE L'AIN";100
"01199";"Jujurieux";"104";"MONTS DU JURA";100
"01200";"Labalme";"104";"MONTS DU JURA";100
"01202";"Lagnieu";"134";"PLAINE DE L'AIN";100
"01203";"Laiz";"183";"VAL DE SAONE";100
"01204";"Le Poizat-Lalleyriat";"104";"MONTS DU JURA";100
"01205";"Lancrans";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01206";"Lantenay";"104";"MONTS DU JURA";100
"01207";"Lapeyrouse";"066";"DOMBES";100
"01208";"Lavours";"036";"BUGEY";100
"01209";"Léaz";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01210";"Lélex";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01211";"Lent";"034";"BRESSE";100
"01212";"Lescheroux";"034";"BRESSE";100
"01213";"Leyment";"134";"PLAINE DE L'AIN";100
"01214";"Leyssard";"104";"MONTS DU JURA";100
"01215";"Lhôpital";"104";"MONTS DU JURA";100
"01216";"Lhuis";"036";"BUGEY";100
"01218";"Lochieu";"104";"MONTS DU JURA";100
"01219";"Lompnas";"036";"BUGEY";100
"01221";"Lompnieu";"104";"MONTS DU JURA";100
"01224";"Loyettes";"134";"PLAINE DE L'AIN";100
"01225";"Lurcy";"066";"DOMBES";100
"01227";"Magnieu";"036";"BUGEY";100
"01228";"Maillat";"104";"MONTS DU JURA";100
"01229";"Malafretaz";"034";"BRESSE";100
"01230";"Mantenay-Montlin";"034";"BRESSE";100
"01231";"Manziat";"183";"VAL DE SAONE";100
"01232";"Marboz";"034";"BRESSE";100
"01233";"Marchamp";"036";"BUGEY";100
"01234";"Marignieu";"104";"MONTS DU JURA";100
"01235";"Marlieux";"066";"DOMBES";100
"01236";"Marsonnas";"034";"BRESSE";100
"01237";"Martignat";"104";"MONTS DU JURA";100
"01238";"Massieux";"183";"VAL DE SAONE";100
"01239";"Massignieu-de-Rives";"036";"BUGEY";100
"01240";"Matafelon-Granges";"104";"MONTS DU JURA";100
"01241";"Meillonnas";"034";"BRESSE";100
"01242";"Mérignat";"104";"MONTS DU JURA";100
"01243";"Messimy-sur-Saône";"066";"DOMBES";100
"01244";"Meximieux";"134";"PLAINE DE L'AIN";100
"01245";"Bohas-Meyriat-Rignat";"034";"BRESSE";100
"01246";"Mézériat";"066";"DOMBES";100
"01247";"Mijoux";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01248";"Mionnay";"183";"VAL DE SAONE";100
"01249";"Miribel";"183";"VAL DE SAONE";100
"01250";"Misérieux";"183";"VAL DE SAONE";100
"01252";"Mogneneins";"183";"VAL DE SAONE";100
"01254";"Montagnat";"034";"BRESSE";100
"01255";"Montagnieu";"036";"BUGEY";100
"01257";"Montanges";"104";"MONTS DU JURA";100
"01258";"Montceaux";"183";"VAL DE SAONE";100
"01259";"Montcet";"034";"BRESSE";100
"01260";"Le Montellier";"134";"PLAINE DE L'AIN";100
"01261";"Monthieux";"066";"DOMBES";100
"01262";"Montluel";"183";"VAL DE SAONE";100
"01263";"Montmerle-sur-Saône";"183";"VAL DE SAONE";100
"01264";"Montracol";"034";"BRESSE";100
"01265";"Montréal-la-Cluse";"104";"MONTS DU JURA";100
"01266";"Montrevel-en-Bresse";"034";"BRESSE";100
"01267";"Nurieux-Volognat";"104";"MONTS DU JURA";100
"01268";"Murs-et-Gélignieux";"036";"BUGEY";100
"01269";"Nantua";"104";"MONTS DU JURA";100
"01272";"Neuville-les-Dames";"066";"DOMBES";100
"01273";"Neuville-sur-Ain";"134";"PLAINE DE L'AIN";100
"01274";"Les Neyrolles";"104";"MONTS DU JURA";100
"01275";"Neyron";"183";"VAL DE SAONE";100
"01276";"Niévroz";"183";"VAL DE SAONE";100
"01277";"Nivollet-Montgriffon";"104";"MONTS DU JURA";100
"01279";"Oncieu";"104";"MONTS DU JURA";100
"01280";"Ordonnaz";"036";"BUGEY";100
"01281";"Ornex";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01282";"Outriaz";"104";"MONTS DU JURA";100
"01283";"Oyonnax";"104";"MONTS DU JURA";100
"01284";"Ozan";"183";"VAL DE SAONE";100
"01285";"Parcieux";"183";"VAL DE SAONE";100
"01286";"Parves et Nattages";"036";"BUGEY";100
"01288";"Péron";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01289";"Péronnas";"034";"BRESSE";100
"01290";"Pérouges";"134";"PLAINE DE L'AIN";100
"01291";"Perrex";"183";"VAL DE SAONE";100
"01293";"Peyriat";"104";"MONTS DU JURA";100
"01294";"Peyrieu";"036";"BUGEY";100
"01295";"Peyzieux-sur-Saône";"183";"VAL DE SAONE";100
"01296";"Pirajoux";"034";"BRESSE";100
"01297";"Pizay";"183";"VAL DE SAONE";100
"01298";"Plagne";"104";"MONTS DU JURA";100
"01299";"Le Plantay";"066";"DOMBES";100
"01301";"Polliat";"034";"BRESSE";100
"01302";"Pollieu";"036";"BUGEY";100
"01303";"Poncin";"104";"MONTS DU JURA";100
"01304";"Pont-d'Ain";"134";"PLAINE DE L'AIN";100
"01305";"Pont-de-Vaux";"183";"VAL DE SAONE";100
"01306";"Pont-de-Veyle";"183";"VAL DE SAONE";100
"01307";"Port";"104";"MONTS DU JURA";100
"01308";"Pougny";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01309";"Pouillat";"034";"BRESSE";100
"01310";"Prémeyzel";"036";"BUGEY";100
"01311";"Prémillieu";"104";"MONTS DU JURA";100
"01313";"Prévessin-Moëns";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01314";"Priay";"134";"PLAINE DE L'AIN";100
"01317";"Ramasse";"034";"BRESSE";100
"01318";"Rancé";"183";"VAL DE SAONE";100
"01319";"Relevant";"066";"DOMBES";100
"01320";"Replonges";"183";"VAL DE SAONE";100
"01321";"Revonnas";"034";"BRESSE";100
"01322";"Reyrieux";"183";"VAL DE SAONE";100
"01323";"Reyssouze";"183";"VAL DE SAONE";100
"01325";"Rignieux-le-Franc";"134";"PLAINE DE L'AIN";100
"01328";"Romans";"066";"DOMBES";100
"01329";"Rossillon";"104";"MONTS DU JURA";100
"01330";"Ruffieu";"104";"MONTS DU JURA";100
"01331";"Saint-Alban";"104";"MONTS DU JURA";100
"01332";"Saint-André-de-Bâgé";"183";"VAL DE SAONE";100
"01333";"Saint-André-de-Corcy";"183";"VAL DE SAONE";100
"01334";"Saint-André-d'Huiriat";"183";"VAL DE SAONE";100
"01335";"Saint-André-le-Bouchoux";"066";"DOMBES";100
"01336";"Saint-André-sur-Vieux-Jonc";"034";"BRESSE";100
"01337";"Saint-Bénigne";"183";"VAL DE SAONE";100
"01338";"Groslée-Saint-Benoit";"036";"BUGEY";100
"01339";"Saint-Bernard";"183";"VAL DE SAONE";100
"01341";"Saint-Champ";"036";"BUGEY";100
"01342";"Sainte-Croix";"183";"VAL DE SAONE";100
"01343";"Saint-Cyr-sur-Menthon";"183";"VAL DE SAONE";100
"01344";"Saint-Denis-lès-Bourg";"034";"BRESSE";100
"01345";"Saint-Denis-en-Bugey";"134";"PLAINE DE L'AIN";100
"01346";"Saint-Didier-d'Aussiat";"034";"BRESSE";100
"01347";"Saint-Didier-de-Formans";"183";"VAL DE SAONE";100
"01348";"Saint-Didier-sur-Chalaronne";"183";"VAL DE SAONE";100
"01349";"Saint-Éloi";"134";"PLAINE DE L'AIN";100
"01350";"Saint-Étienne-du-Bois";"034";"BRESSE";100
"01351";"Saint-Étienne-sur-Chalaronne";"183";"VAL DE SAONE";100
"01352";"Saint-Étienne-sur-Reyssouze";"183";"VAL DE SAONE";100
"01353";"Sainte-Euphémie";"183";"VAL DE SAONE";100
"01354";"Saint-Genis-Pouilly";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01355";"Saint-Genis-sur-Menthon";"183";"VAL DE SAONE";100
"01356";"Saint-Georges-sur-Renon";"066";"DOMBES";100
"01357";"Saint-Germain-de-Joux";"104";"MONTS DU JURA";100
"01358";"Saint-Germain-les-Paroisses";"036";"BUGEY";100
"01359";"Saint-Germain-sur-Renon";"066";"DOMBES";100
"01360";"Saint-Jean-de-Gonville";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01361";"Saint-Jean-de-Niost";"134";"PLAINE DE L'AIN";100
"01362";"Saint-Jean-de-Thurigneux";"183";"VAL DE SAONE";100
"01363";"Saint-Jean-le-Vieux";"104";"MONTS DU JURA";100
"01364";"Saint-Jean-sur-Reyssouze";"034";"BRESSE";100
"01365";"Saint-Jean-sur-Veyle";"183";"VAL DE SAONE";100
"01366";"Sainte-Julie";"134";"PLAINE DE L'AIN";100
"01367";"Saint-Julien-sur-Reyssouze";"034";"BRESSE";100
"01368";"Saint-Julien-sur-Veyle";"066";"DOMBES";100
"01369";"Saint-Just";"034";"BRESSE";100
"01370";"Saint-Laurent-sur-Saône";"183";"VAL DE SAONE";100
"01371";"Saint-Marcel";"066";"DOMBES";100
"01372";"Saint-Martin-de-Bavel";"104";"MONTS DU JURA";100
"01373";"Saint-Martin-du-Frêne";"104";"MONTS DU JURA";100
"01374";"Saint-Martin-du-Mont";"134";"PLAINE DE L'AIN";100
"01375";"Saint-Martin-le-Châtel";"034";"BRESSE";100
"01376";"Saint-Maurice-de-Beynost";"183";"VAL DE SAONE";100
"01378";"Saint-Maurice-de-Gourdans";"134";"PLAINE DE L'AIN";100
"01379";"Saint-Maurice-de-Rémens";"134";"PLAINE DE L'AIN";100
"01380";"Saint-Nizier-le-Bouchoux";"034";"BRESSE";100
"01381";"Saint-Nizier-le-Désert";"066";"DOMBES";100
"01382";"Sainte-Olive";"066";"DOMBES";100
"01383";"Saint-Paul-de-Varax";"066";"DOMBES";100
"01384";"Saint-Rambert-en-Bugey";"104";"MONTS DU JURA";100
"01385";"Saint-Rémy";"034";"BRESSE";100
"01386";"Saint-Sorlin-en-Bugey";"134";"PLAINE DE L'AIN";100
"01387";"Saint-Sulpice";"034";"BRESSE";100
"01388";"Saint-Trivier-de-Courtes";"034";"BRESSE";100
"01389";"Saint-Trivier-sur-Moignans";"066";"DOMBES";100
"01390";"Saint-Vulbas";"134";"PLAINE DE L'AIN";100
"01391";"Salavre";"034";"BRESSE";100
"01392";"Samognat";"104";"MONTS DU JURA";100
"01393";"Sandrans";"066";"DOMBES";100
"01396";"Sault-Brénaz";"134";"PLAINE DE L'AIN";100
"01397";"Sauverny";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01398";"Savigneux";"066";"DOMBES";100
"01399";"Ségny";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01400";"Seillonnaz";"036";"BUGEY";100
"01401";"Sergy";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01402";"Sermoyer";"183";"VAL DE SAONE";100
"01403";"Serrières-de-Briord";"036";"BUGEY";100
"01404";"Serrières-sur-Ain";"104";"MONTS DU JURA";100
"01405";"Servas";"034";"BRESSE";100
"01406";"Servignat";"034";"BRESSE";100
"01407";"Seyssel";"104";"MONTS DU JURA";100
"01408";"Simandre-sur-Suran";"034";"BRESSE";100
"01410";"Sonthonnax-la-Montagne";"104";"MONTS DU JURA";100
"01411";"Souclin";"134";"PLAINE DE L'AIN";100
"01412";"Sulignat";"066";"DOMBES";100
"01413";"Surjoux";"104";"MONTS DU JURA";100
"01414";"Sutrieu";"104";"MONTS DU JURA";100
"01415";"Talissieu";"104";"MONTS DU JURA";100
"01416";"Tenay";"104";"MONTS DU JURA";100
"01417";"Thézillieu";"104";"MONTS DU JURA";100
"01418";"Thil";"183";"VAL DE SAONE";100
"01419";"Thoiry";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01420";"Thoissey";"183";"VAL DE SAONE";100
"01421";"Torcieu";"104";"MONTS DU JURA";100
"01422";"Tossiat";"134";"PLAINE DE L'AIN";100
"01423";"Toussieux";"183";"VAL DE SAONE";100
"01424";"Tramoyes";"183";"VAL DE SAONE";100
"01425";"La Tranclière";"134";"PLAINE DE L'AIN";100
"01426";"Val-Revermont";"034";"BRESSE";100
"01427";"Trévoux";"183";"VAL DE SAONE";100
"01428";"Valeins";"183";"VAL DE SAONE";100
"01429";"Vandeins";"034";"BRESSE";100
"01430";"Varambon";"134";"PLAINE DE L'AIN";100
"01431";"Vaux-en-Bugey";"134";"PLAINE DE L'AIN";100
"01432";"Verjon";"034";"BRESSE";100
"01433";"Vernoux";"034";"BRESSE";100
"01434";"Versailleux";"066";"DOMBES";100
"01435";"Versonnex";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01436";"Vesancy";"191";"VALLEE DE SAVOIE ET HAUTE SAVOIE-PAYS DE GEX-BORD DU LEMAN-AVT PAYS SAVOYARD";100
"01437";"Vescours";"034";"BRESSE";100
"01439";"Vésines";"183";"VAL DE SAONE";100
"01441";"Vieu-d'Izenave";"104";"MONTS DU JURA";100
"01442";"Vieu";"104";"MONTS DU JURA";100
"01443";"Villars-les-Dombes";"066";"DOMBES";100
"01444";"Villebois";"134";"PLAINE DE L'AIN";100
"01445";"Villemotier";"034";"BRESSE";100
"01446";"Villeneuve";"066";"DOMBES";100
"01447";"Villereversure";"034";"BRESSE";100
"01448";"Villes";"104";"MONTS DU JURA";100
"01449";"Villette-sur-Ain";"066";"DOMBES";100
"01450";"Villieu-Loyes-Mollon";"134";"PLAINE DE L'AIN";100
"01451";"Viriat";"034";"BRESSE";100
"01452";"Virieu-le-Grand";"104";"MONTS DU JURA";100
"01453";"Virieu-le-Petit";"104";"MONTS DU JURA";100
"01454";"Virignin";"036";"BUGEY";100
"01456";"Vongnes";"104";"MONTS DU JURA";100
"01457";"Vonnas";"066";"DOMBES";100
"02001";"Abbécourt";"050";"CHAUNOIS";100
"02002";"Achery";"050";"CHAUNOIS";100
"02003";"Acy";"167";"SOISSONNAIS";100
"02004";"Agnicourt-et-Séchelles";"160";"SAINT QUENTINOIS";100
"02005";"Aguilcourt";"064";"CRAIE";100
"02006";"Aisonville-et-Bernoville";"160";"SAINT QUENTINOIS";100
"02007";"Aizelles";"165";"SISSONNE";100
"02008";"Aizy-Jouy";"167";"SOISSONNAIS";100
"02009";"Alaincourt";"160";"SAINT QUENTINOIS";100
"02010";"Allemant";"167";"SOISSONNAIS";100
"02011";"Ambleny";"167";"SOISSONNAIS";100
"02012";"Ambrief";"175";"TARDENOIS";100
"02013";"Amifontaine";"064";"CRAIE";100
"02014";"Amigny-Rouy";"050";"CHAUNOIS";100
"02015";"Ancienville";"167";"SOISSONNAIS";100
"02016";"Andelain";"050";"CHAUNOIS";100
"02017";"Anguilcourt-le-Sart";"050";"CHAUNOIS";100
"02018";"Anizy-le-Château";"050";"CHAUNOIS";100
"02019";"Annois";"160";"SAINT QUENTINOIS";100
"02020";"Any-Martin-Rieux";"180";"THIERACHE";100
"02021";"Archon";"180";"THIERACHE";100
"02022";"Arcy-Sainte-Restitue";"175";"TARDENOIS";100
"02023";"Armentières-sur-Ourcq";"175";"TARDENOIS";100
"02024";"Arrancy";"165";"SISSONNE";100
"02025";"Artemps";"160";"SAINT QUENTINOIS";100
"02027";"Assis-sur-Serre";"160";"SAINT QUENTINOIS";100
"02028";"Athies-sous-Laon";"165";"SISSONNE";100
"02029";"Attilly";"161";"SANTERRE";100
"02030";"Aubencheul-aux-Bois";"160";"SAINT QUENTINOIS";100
"02031";"Aubenton";"180";"THIERACHE";100
"02032";"Aubigny-aux-Kaisnes";"160";"SAINT QUENTINOIS";100
"02033";"Aubigny-en-Laonnois";"165";"SISSONNE";100
"02034";"Audignicourt";"050";"CHAUNOIS";100
"02035";"Audigny";"160";"SAINT QUENTINOIS";100
"02036";"Augy";"167";"SOISSONNAIS";100
"02037";"Aulnois-sous-Laon";"165";"SISSONNE";100
"02038";"Les Autels";"180";"THIERACHE";100
"02039";"Autremencourt";"160";"SAINT QUENTINOIS";100
"02040";"Autreppes";"180";"THIERACHE";100
"02041";"Autreville";"050";"CHAUNOIS";100
"02042";"Azy-sur-Marne";"175";"TARDENOIS";100
"02043";"Bagneux";"167";"SOISSONNAIS";100
"02044";"Bancigny";"180";"THIERACHE";100
"02046";"Barenton-Bugny";"160";"SAINT QUENTINOIS";100
"02047";"Barenton-Cel";"160";"SAINT QUENTINOIS";100
"02048";"Barenton-sur-Serre";"160";"SAINT QUENTINOIS";100
"02049";"Barisis-aux-Bois";"050";"CHAUNOIS";100
"02050";"Barzy-en-Thiérache";"180";"THIERACHE";100
"02051";"Barzy-sur-Marne";"035";"BRIE";100
"02052";"Bassoles-Aulers";"050";"CHAUNOIS";100
"02053";"Vallées en Champagne";"035";"BRIE";100
"02054";"Bazoches-sur-Vesles";"167";"SOISSONNAIS";100
"02055";"Beaumé";"180";"THIERACHE";100
"02056";"Beaumont-en-Beine";"050";"CHAUNOIS";100
"02057";"Beaurevoir";"160";"SAINT QUENTINOIS";100
"02058";"Beaurieux";"165";"SISSONNE";100
"02059";"Beautor";"050";"CHAUNOIS";100
"02060";"Beauvois-en-Vermandois";"161";"SANTERRE";100
"02061";"Becquigny";"160";"SAINT QUENTINOIS";100
"02062";"Belleau";"175";"TARDENOIS";100
"02063";"Bellenglise";"160";"SAINT QUENTINOIS";100
"02064";"Belleu";"167";"SOISSONNAIS";100
"02065";"Bellicourt";"160";"SAINT QUENTINOIS";100
"02066";"Benay";"160";"SAINT QUENTINOIS";100
"02067";"Bergues-sur-Sambre";"180";"THIERACHE";100
"02068";"Berlancourt";"160";"SAINT QUENTINOIS";100
"02069";"Berlise";"180";"THIERACHE";100
"02070";"Bernot";"160";"SAINT QUENTINOIS";100
"02071";"Berny-Rivière";"167";"SOISSONNAIS";100
"02072";"Berrieux";"165";"SISSONNE";100
"02073";"Berry-au-Bac";"064";"CRAIE";100
"02074";"Bertaucourt-Epourdon";"050";"CHAUNOIS";100
"02075";"Berthenicourt";"160";"SAINT QUENTINOIS";100
"02076";"Bertricourt";"064";"CRAIE";100
"02077";"Berzy-le-Sec";"167";"SOISSONNAIS";100
"02078";"Besmé";"050";"CHAUNOIS";100
"02079";"Besmont";"180";"THIERACHE";100
"02080";"Besny-et-Loizy";"165";"SISSONNE";100
"02081";"Béthancourt-en-Vaux";"050";"CHAUNOIS";100
"02082";"Beugneux";"175";"TARDENOIS";100
"02083";"Beuvardes";"175";"TARDENOIS";100
"02084";"Bézu-le-Guéry";"035";"BRIE";100
"02085";"Bézu-Saint-Germain";"175";"TARDENOIS";100
"02086";"Bichancourt";"050";"CHAUNOIS";100
"02087";"Bieuxy";"167";"SOISSONNAIS";100
"02088";"Bièvres";"165";"SISSONNE";100
"02089";"Billy-sur-Aisne";"167";"SOISSONNAIS";100
"02090";"Billy-sur-Ourcq";"175";"TARDENOIS";100
"02091";"Blanzy-lès-Fismes";"167";"SOISSONNAIS";100
"02093";"Blérancourt";"050";"CHAUNOIS";100
"02094";"Blesmes";"175";"TARDENOIS";100
"02095";"Bohain-en-Vermandois";"160";"SAINT QUENTINOIS";100
"02096";"Bois-lès-Pargny";"160";"SAINT QUENTINOIS";100
"02097";"Boncourt";"165";"SISSONNE";100
"02098";"Bonneil";"175";"TARDENOIS";100
"02099";"Bonnesvalyn";"175";"TARDENOIS";100
"02100";"Bony";"160";"SAINT QUENTINOIS";100
"02101";"Bosmont-sur-Serre";"160";"SAINT QUENTINOIS";100
"02102";"Bouconville-Vauclair";"165";"SISSONNE";100
"02103";"Boué";"180";"THIERACHE";100
"02104";"Bouffignereux";"064";"CRAIE";100
"02105";"Bouresches";"175";"TARDENOIS";100
"02106";"Bourg-et-Comin";"165";"SISSONNE";100
"02107";"Bourguignon-sous-Coucy";"050";"CHAUNOIS";100
"02108";"Bourguignon-sous-Montbavin";"050";"CHAUNOIS";100
"02109";"La Bouteille";"180";"THIERACHE";100
"02110";"Braine";"167";"SOISSONNAIS";100
"02111";"Brancourt-en-Laonnois";"050";"CHAUNOIS";100
"02112";"Brancourt-le-Grand";"160";"SAINT QUENTINOIS";100
"02114";"Brasles";"175";"TARDENOIS";100
"02115";"Braye-en-Laonnois";"165";"SISSONNE";100
"02116";"Braye-en-Thiérache";"180";"THIERACHE";100
"02117";"Bray-Saint-Christophe";"160";"SAINT QUENTINOIS";100
"02118";"Braye";"167";"SOISSONNAIS";100
"02119";"Brécy";"175";"TARDENOIS";100
"02120";"Brenelle";"167";"SOISSONNAIS";100
"02121";"Breny";"175";"TARDENOIS";100
"02122";"Brie";"050";"CHAUNOIS";100
"02123";"Brissay-Choigny";"160";"SAINT QUENTINOIS";100
"02124";"Brissy-Hamégicourt";"160";"SAINT QUENTINOIS";100
"02125";"Brumetz";"175";"TARDENOIS";100
"02126";"Brunehamel";"180";"THIERACHE";100
"02127";"Bruyères-sur-Fère";"175";"TARDENOIS";100
"02128";"Bruyères-et-Montbérault";"165";"SISSONNE";100
"02129";"Bruys";"167";"SOISSONNAIS";100
"02130";"Bucilly";"180";"THIERACHE";100
"02131";"Bucy-le-Long";"167";"SOISSONNAIS";100
"02132";"Bucy-lès-Cerny";"165";"SISSONNE";100
"02133";"Bucy-lès-Pierrepont";"165";"SISSONNE";100
"02134";"Buire";"180";"THIERACHE";100
"02135";"Buironfosse";"180";"THIERACHE";100
"02136";"Burelles";"180";"THIERACHE";100
"02137";"Bussiares";"175";"TARDENOIS";100
"02138";"Buzancy";"175";"TARDENOIS";100
"02139";"Caillouël-Crépigny";"050";"CHAUNOIS";100
"02140";"Camelin";"050";"CHAUNOIS";100
"02141";"La Capelle";"180";"THIERACHE";100
"02142";"Castres";"160";"SAINT QUENTINOIS";100
"02143";"Le Catelet";"160";"SAINT QUENTINOIS";100
"02144";"Caulaincourt";"161";"SANTERRE";100
"02145";"Caumont";"050";"CHAUNOIS";100
"02146";"Celles-lès-Condé";"035";"BRIE";100
"02148";"Celles-sur-Aisne";"167";"SOISSONNAIS";100
"02149";"Cerizy";"160";"SAINT QUENTINOIS";100
"02150";"Cerny-en-Laonnois";"165";"SISSONNE";100
"02151";"Cerny-lès-Bucy";"165";"SISSONNE";100
"02152";"Cerseuil";"167";"SOISSONNAIS";100
"02153";"Cessières";"050";"CHAUNOIS";100
"02154";"Chacrise";"175";"TARDENOIS";100
"02155";"Chaillevois";"050";"CHAUNOIS";100
"02156";"Chalandry";"160";"SAINT QUENTINOIS";100
"02157";"Chambry";"165";"SISSONNE";100
"02158";"Chamouille";"165";"SISSONNE";100
"02159";"Champs";"050";"CHAUNOIS";100
"02160";"Chaourse";"180";"THIERACHE";100
"02162";"La Chapelle-sur-Chézy";"035";"BRIE";100
"02163";"Charly-sur-Marne";"035";"BRIE";100
"02164";"Le Charmel";"175";"TARDENOIS";100
"02165";"Charmes";"050";"CHAUNOIS";100
"02166";"Chartèves";"035";"BRIE";100
"02167";"Chassemy";"167";"SOISSONNAIS";100
"02168";"Château-Thierry";"175";"TARDENOIS";100
"02169";"Châtillon-lès-Sons";"160";"SAINT QUENTINOIS";100
"02170";"Châtillon-sur-Oise";"160";"SAINT QUENTINOIS";100
"02171";"Chaudardes";"064";"CRAIE";100
"02172";"Chaudun";"175";"TARDENOIS";100
"02173";"Chauny";"050";"CHAUNOIS";100
"02174";"Chavignon";"167";"SOISSONNAIS";100
"02175";"Chavigny";"167";"SOISSONNAIS";100
"02176";"Chavonne";"167";"SOISSONNAIS";100
"02177";"Chérêt";"165";"SISSONNE";100
"02178";"Chermizy-Ailles";"165";"SISSONNE";100
"02179";"Chéry-Chartreuve";"167";"SOISSONNAIS";100
"02180";"Chéry-lès-Pouilly";"160";"SAINT QUENTINOIS";100
"02181";"Chéry-lès-Rozoy";"180";"THIERACHE";100
"02182";"Chevennes";"160";"SAINT QUENTINOIS";100
"02183";"Chevregny";"050";"CHAUNOIS";100
"02184";"Chevresis-Monceau";"160";"SAINT QUENTINOIS";100
"02185";"Chézy-en-Orxois";"175";"TARDENOIS";100
"02186";"Chézy-sur-Marne";"035";"BRIE";100
"02187";"Chierry";"175";"TARDENOIS";100
"02188";"Chigny";"180";"THIERACHE";100
"02189";"Chivres-en-Laonnois";"165";"SISSONNE";100
"02190";"Chivres-Val";"167";"SOISSONNAIS";100
"02191";"Chivy-lès-Étouvelles";"165";"SISSONNE";100
"02192";"Chouy";"175";"TARDENOIS";100
"02193";"Cierges";"175";"TARDENOIS";100
"02194";"Cilly";"160";"SAINT QUENTINOIS";100
"02195";"Ciry-Salsogne";"167";"SOISSONNAIS";100
"02196";"Clacy-et-Thierret";"165";"SISSONNE";100
"02197";"Clairfontaine";"180";"THIERACHE";100
"02198";"Clamecy";"167";"SOISSONNAIS";100
"02199";"Clastres";"160";"SAINT QUENTINOIS";100
"02200";"Clermont-les-Fermes";"180";"THIERACHE";100
"02201";"Cœuvres-et-Valsery";"167";"SOISSONNAIS";100
"02203";"Coincy";"175";"TARDENOIS";100
"02204";"Coingt";"180";"THIERACHE";100
"02205";"Colligis-Crandelain";"165";"SISSONNE";100
"02206";"Colonfay";"160";"SAINT QUENTINOIS";100
"02207";"Commenchon";"050";"CHAUNOIS";100
"02208";"Concevreux";"064";"CRAIE";100
"02209";"Condé-en-Brie";"035";"BRIE";100
"02210";"Condé-sur-Aisne";"167";"SOISSONNAIS";100
