ID_ESSAI;ID_ESPECE;ESPECE;ANNEE;ID_DEPARTEMENT;DEPARTEMENT;NB_PARCELLE (rdt15);Responsable;Code postal;Site expérimental;Commune
144163;40;BLE DUR;2019;17;CHARENTE MARITIME;6;;17700;Curé;SAINT-GEORGES-DU-BOIS
144164;40;BLE DUR;2019;31;HAUTE GARONNE;6;LACHURIE;31450;Station d'EN CRAMBADE;MONTESQUIEU-LAURAGAIS
144166;17;BLE TENDRE;2019;27;EURE;81;CHOLLET A;27180;;BERNIENVILLE
144168;17;BLE TENDRE;2019;32;GERS;60;A. BOUAS;32810;Preignan;PREIGNAN
144169;17;BLE TENDRE;2019;51;MARNE;82;A. Decarrier;51510;SAINT PIERRE;SAINT-PIERRE
144172;17;BLE TENDRE;2019;18;CHER;84;E. BARANGER;18570;LE CHAUMOY BTH;LE SUBDRAY
144174;17;BLE TENDRE;2019;91;ESSONNE;75;Porrez;91720;Station de BOIGNEVILLE;BOIGNEVILLE
144175;17;BLE TENDRE;2019;26;DROME;56;Ray;26760;BEAUMONT LES VALENCE;BEAUMONT-LES-VALENCE
144176;17;BLE TENDRE;2019;81;TARN;40;Régis HELIAS;81630;salvagnac;SALVAGNAC
144178;40;BLE DUR;2019;11;AUDE;40;LACHURIE;11150;VILLASAVARY;VILLASAVARY
144185;27;ORGE D'HIVER;2019;21;COTE D'OR;9;CHAVASSIEUX D;21640;Flagey-Echezeaux;FLAGEY-ECHEZEAUX
144218;17;BLE TENDRE;2019;36;INDRE;20;E.BARANGER;36100;THIZAY;THIZAY
144259;19;TRITICALE;2019;91;ESSONNE;12;GARCIA Cécile;91190;VILLIERS LE BACLE;VILLIERS-LE-BACLE
144261;17;BLE TENDRE;2019;91;ESSONNE;40;DESWARTE Jean-Charles;91190;;VILLIERS-LE-BACLE
144270;27;ORGE D'HIVER;2019;81;TARN;144;HELIAS Régis;81600;MONTANS;MONTANS
144271;27;ORGE D'HIVER;2019;18;CHER;68;E.Baranger;18570;Le Chaumoy OH;LE SUBDRAY
144272;27;ORGE D'HIVER;2019;49;MAINE ET LOIRE;72;Isabelle CHAILLET;49370;;LA POUEZE
144273;27;ORGE D'HIVER;2019;59;NORD;56;;59242;;CAPPELLE-EN-PEVELE
144274;27;ORGE D'HIVER;2019;78;YVELINES;68;Isabelle Chaillet;78580;;MAULE
144275;27;ORGE D'HIVER;2019;99;EUROPE;101;Isabelle CHAILLET;99011;;TIEGEM (BELGIQUE)
144276;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;70;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
144278;27;ORGE D'HIVER;2019;45;LOIRET;132;TREGUIER;45300;LOLAINVILLE;ENGENVILLE
144279;27;ORGE D'HIVER;2019;10;AUBE;128;A. decarrier;10240;RAMERUPT;RAMERUPT
144280;27;ORGE D'HIVER;2019;62;PAS DE CALAIS;198;CHAILLET Isabelle;62450;;BANCOURT
144282;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;99;DRILLAUD;17380;;LANDES
144283;27;ORGE D'HIVER;2019;76;SEINE MARITIME;132;chollet agnès;76690;LE BOCASSE;LE BOCASSE
144285;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;54;DRILLAUD;17380;;LANDES
144286;27;ORGE D'HIVER;2019;10;AUBE;72;A. decarrier;10240;RAMERUPT;RAMERUPT
144287;27;ORGE D'HIVER;2019;76;SEINE MARITIME;72;CHOLLET;76690;LE BOCASSE;LE BOCASSE
144288;27;ORGE D'HIVER;2019;62;PAS DE CALAIS;108;CHAILLET Isabelle;62450;(Site non précisé);BANCOURT
144289;27;ORGE D'HIVER;2019;45;LOIRET;72;TREGUIER;45300;LOLAINVILLE;ENGENVILLE
144290;28;ORGE DE PRINTEMPS;2019;62;PAS DE CALAIS;92;CHAILLET Isabelle;62128;;CROISILLES
144291;28;ORGE DE PRINTEMPS;2019;21;COTE D'OR;92;Diane CHAVASSIEUX;21910;BARGES;BARGES
144292;28;ORGE DE PRINTEMPS;2019;51;MARNE;92;A. Decarrier;51510;ST PIERRE;SAINT-PIERRE
144293;28;ORGE DE PRINTEMPS;2019;45;LOIRET;92;TREGUIER;45130;EPIEDS EN BEAUCE;EPIEDS-EN-BEAUCE
144294;28;ORGE DE PRINTEMPS;2019;54;MEURTHE ET MOSELLE;92;P. Pierson;54470;(Site non précisé);JAULNY
144295;28;ORGE DE PRINTEMPS;2019;17;CHARENTE MARITIME;92;DRILLAUD;17700;Magneraud;SAINT-PIERRE-D'AMILLY
144332;28;ORGE DE PRINTEMPS;2019;21;COTE D'OR;76;Diane CHAVASSIEUX;21910;BARGES;BARGES
144335;28;ORGE DE PRINTEMPS;2019;91;ESSONNE;72;Porrez / Brelot;91150;Bonvilliers;MORIGNY-CHAMPIGNY
144336;28;ORGE DE PRINTEMPS;2019;45;LOIRET;72;TREGUIER;45130;EPIEDS EN BEAUCE;EPIEDS-EN-BEAUCE
144338;28;ORGE DE PRINTEMPS;2019;51;MARNE;72;A. Decarrier;51510;ST PIERRE;SAINT-PIERRE
144339;28;ORGE DE PRINTEMPS;2019;62;PAS DE CALAIS;76;CHAILLET Isabelle;62128;;CROISILLES
144341;28;ORGE DE PRINTEMPS;2019;77;SEINE ET MARNE;76;;77165;;GESVRES-LE-CHAPITRE
144342;28;ORGE DE PRINTEMPS;2019;17;CHARENTE MARITIME;48;Céline Drillaud;17290;;CHAMBON
144351;17;BLE TENDRE;2019;27;EURE;16;CHOLLET;27170;;BRAY
144358;17;BLE TENDRE;2019;56;MORBIHAN;15;E.QUEMENER/E.MASSON;56500;Bignan - R. Charlo;BIGNAN
144360;27;ORGE D'HIVER;2019;51;MARNE;20;A. Decarrier;51460;Melette;L'EPINE
144365;27;ORGE D'HIVER;2019;56;MORBIHAN;15;E.QUEMENER/E.MASSON;56500;Bignan - R. Charlo;BIGNAN
144370;28;ORGE DE PRINTEMPS;2019;21;COTE D'OR;60;CHAVASSIEUX D;21910;BARGES;BARGES
144371;27;ORGE D'HIVER;2019;51;MARNE;111;A. Decarrier;51460;Melette;L'EPINE
144372;27;ORGE D'HIVER;2019;59;NORD;120;;59189;;THIENNES
144375;27;ORGE D'HIVER;2019;62;PAS DE CALAIS;198;CHAILLET Isabelle;62450;;BANCOURT
144376;27;ORGE D'HIVER;2019;62;PAS DE CALAIS;108;DENIS Thierry;62560;;RECLINGHEM
144378;27;ORGE D'HIVER;2019;27;EURE;116;CHOLLET;27190;Mr WILLEMS;COLLANDRES-QUINCARNON
144379;27;ORGE D'HIVER;2019;59;NORD;112;;59144;UNEAL;WARGNIES-LE-GRAND
144380;27;ORGE D'HIVER;2019;64;PYRENEES ATLANTIQUES;120;Diez;64300;ASTRIA;CASTETIS
144381;27;ORGE D'HIVER;2019;81;TARN;108;HELIAS Régis;81600;MONTANS;MONTANS
144382;27;ORGE D'HIVER;2019;12;AVEYRON;104;HELIAS Régis;12800;NAUCELLE;NAUCELLE
144383;27;ORGE D'HIVER;2019;24;DORDOGNE;101;GROSSOLEIL;24560;;PLAISANCE
144384;27;ORGE D'HIVER;2019;32;GERS;100;A. BOUAS;32000;AUCH;AUCH
144385;27;ORGE D'HIVER;2019;1;AIN;112;Yves POUSSET;1390;;CIVRIEUX
144386;27;ORGE D'HIVER;2019;26;DROME;126;Yves POUSSET;26210;LENS LESTANG;LENS-LESTANG
144387;27;ORGE D'HIVER;2019;56;MORBIHAN;108;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
144388;27;ORGE D'HIVER;2019;14;CALVADOS;140;Manon Verger;14310;D2N;LONGVILLERS
144389;27;ORGE D'HIVER;2019;50;MANCHE;140;Manon Verger;50340;D2N;GROSVILLE
144390;27;ORGE D'HIVER;2019;61;ORNE;112;VERGER Manon;61300;CA 61;CHANDAI
144391;27;ORGE D'HIVER;2019;44;LOIRE ATLANTIQUE;120;BODILIS-LAFON;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
144392;27;ORGE D'HIVER;2019;53;MAYENNE;112;C LAFON;53230;;COSSE-LE-VIVIEN
144393;27;ORGE D'HIVER;2019;14;CALVADOS;156;Manon Verger;14980;Station Experimentale;ROTS
144397;27;ORGE D'HIVER;2019;91;ESSONNE;100;Porrez/Brelot;91880;Cimetière;BOUVILLE
144398;27;ORGE D'HIVER;2019;18;CHER;124;E. BARANGER;18570;;LE SUBDRAY
144399;27;ORGE D'HIVER;2019;36;INDRE;136;E. BARANGER;36100;CHOUDAY;CHOUDAY
144400;27;ORGE D'HIVER;2019;41;LOIR ET CHER;112;LEJARDS;41190;PRAY;PRAY
144402;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;107;C.Drillaud;17700;Curé;SAINT-GEORGES-DU-BOIS
144404;27;ORGE D'HIVER;2019;18;CHER;60;E. BARANGER;18700;UCATA;OIZON
144413;27;ORGE D'HIVER;2019;21;COTE D'OR;75;CHAVASSIEUX D;21800;QUETIGNY;QUETIGNY
144414;17;BLE TENDRE;2019;86;VIENNE;124;C.Drillaud;86600;;JAZENEUIL
144415;17;BLE TENDRE;2019;16;CHARENTE;164;Céline Drillaud;16230;;SAINT-CIERS-SUR-BONNIEURE
144416;17;BLE TENDRE;2019;17;CHARENTE MARITIME;100;Céline Drillaud;17700;La Chaussée de Marsais;MARSAIS
144417;17;BLE TENDRE;2019;79;DEUX SEVRES;152;Céline Drillaud;79410;;SAINT-MAXIRE
144418;17;BLE TENDRE;2019;17;CHARENTE MARITIME;132;C.Drillaud;17700;Curé;SAINT-GEORGES-DU-BOIS
144419;17;BLE TENDRE;2019;17;CHARENTE MARITIME;147;Jean-Louis Moynier;17500;;JONZAC
144420;17;BLE TENDRE;2019;26;DROME;135;Pousset;26800;;ETOILE-SUR-RHONE
144421;17;BLE TENDRE;2019;26;DROME;150;Yves POUSSET;26210;LENS LESTANG;LENS-LESTANG
144422;17;BLE TENDRE;2019;69;RHONE;132;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
144424;17;BLE TENDRE;2019;18;CHER;224;E. BARANGER;18570;AXEREAL;LE SUBDRAY
144425;17;BLE TENDRE;2019;18;CHER;198;E. BARANGER;18700;OIZON;OIZON
144426;17;BLE TENDRE;2019;36;INDRE;176;E. BARANGER;36100;THIZAY;THIZAY
144427;17;BLE TENDRE;2019;89;YONNE;210;CHAVASSIEUX D;89160;ARGENTEUIL-SUR-ARMANCON;ARGENTEUIL-SUR-ARMANCON
144428;17;BLE TENDRE;2019;3;ALLIER;204;Chloé Malaval-Juery;3290;Ferme Bacconnier;SAINT-POURCAIN-SUR-BESBRE
144429;17;BLE TENDRE;2019;37;INDRE ET LOIRE;158;Agnès TREGUIER;37380;INRA;NOUZILLY
144430;17;BLE TENDRE;2019;41;LOIR ET CHER;230;P. DU CHEYRON;41330;;AVERDON
144433;17;BLE TENDRE;2019;67;BAS RHIN;192;LASSERRE Didier;67370;;GIMBRETT
144434;17;BLE TENDRE;2019;3;ALLIER;138;Chloé Malaval-Juery;3260;saint félix;SAINT-FELIX
144435;17;BLE TENDRE;2019;63;PUY DE DOME;138;Chloé Malaval-Juery;63260;sardon;SARDON
144436;17;BLE TENDRE;2019;63;PUY DE DOME;176;Chloé Malaval-Juery;63100;INRA;CLERMONT-FERRAND
144437;17;BLE TENDRE;2019;44;LOIRE ATLANTIQUE;150;LAFON;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
144438;17;BLE TENDRE;2019;53;MAYENNE;150;C Lafon;53230;;COSSE-LE-VIVIEN
144441;17;BLE TENDRE;2019;49;MAINE ET LOIRE;160;P. DU CHEYRON;49150;SYNGENTA;FOUGERE
144442;17;BLE TENDRE;2019;32;GERS;128;A. BOUAS;32000;AUCH;AUCH
144444;17;BLE TENDRE;2019;81;TARN;132;Régis HELIAS;81600;GAILLAC;GAILLAC
144445;17;BLE TENDRE;2019;31;HAUTE GARONNE;140;LACHURIE;31450;En Crambade;MONTESQUIEU-LAURAGAIS
144446;17;BLE TENDRE;2019;64;PYRENEES ATLANTIQUES;132;Diez;64300;ASTRIA;CASTETIS
144447;17;BLE TENDRE;2019;24;DORDOGNE;132;GROSSOLEIL;24560;ISSIGEAC;ISSIGEAC
144448;17;BLE TENDRE;2019;47;LOT ET GARONNE;98;GROSSOLEIL;47470;;CAUZAC
144449;17;BLE TENDRE;2019;47;LOT ET GARONNE;140;DUCELLIER;47340;SAINT ANTOINE DE FICALBA;SAINT-ANTOINE-DE-FICALBA
144450;17;BLE TENDRE;2019;82;TARN ET GARONNE;130;P. DU CHEYRON;82300;;CAUSSADE
144451;17;BLE TENDRE;2019;77;SEINE ET MARNE;204;Brelot/Porrez;77141;Monthiérand;VAUDOY-EN-BRIE
144452;17;BLE TENDRE;2019;27;EURE;164;Agnès Chollet;27170;Mr LAFOSSE;COMBON
144453;17;BLE TENDRE;2019;62;PAS DE CALAIS;168;;62231;SCA LA FLANDRE;SANGATTE
144456;17;BLE TENDRE;2019;62;PAS DE CALAIS;176;DENIS Thierry;62170;UNEAL;SAINT-AUBIN
144457;17;BLE TENDRE;2019;62;PAS DE CALAIS;152;DENIS Thierry;62112;GOUY-SOUS-BELLONNE;GOUY-SOUS-BELLONNE
144458;17;BLE TENDRE;2019;2;AISNE;200;T DENIS;2590;;AUBIGNY-AUX-KAISNES
144459;17;BLE TENDRE;2019;80;SOMME;149;;80200;;ESTREES-MONS
144460;17;BLE TENDRE;2019;95;VAL D'OISE;224;Ph Du Cheyron;95810;CA IDF;VALLANGOUJARD
144461;17;BLE TENDRE;2019;2;AISNE;151;DENIS Thierry;2000;GROUPE CARRE;AULNOIS-SOUS-LAON
144462;17;BLE TENDRE;2019;62;PAS DE CALAIS;167;DENIS Thierry;62128;TERNOVEO;ECOUST-SAINT-MEIN
144464;17;BLE TENDRE;2019;77;SEINE ET MARNE;167;P. DU CHEYRON;77390;LIMAGRAIN;ANDREZEL
144465;17;BLE TENDRE;2019;59;NORD;180;P. DU CHEYRON;59310;;AUCHY-LEZ-ORCHIES
144466;17;BLE TENDRE;2019;60;OISE;168;P. DU CHEYRON;60190;;ESTREES SAINT DENIS
144467;17;BLE TENDRE;2019;60;OISE;168;P. DU CHEYRON;60480;UNISIGMA;FROISSY
144468;17;BLE TENDRE;2019;62;PAS DE CALAIS;197;;62127;C.AGRI NPDC;BAILLEUL-AUX-CORNAILLES
144471;17;BLE TENDRE;2019;50;MANCHE;207;Manon Verger;50340;D2N;GROSVILLE
144472;17;BLE TENDRE;2019;14;CALVADOS;234;Manon Verger;14980;Station Experimentale;ROTS
144473;17;BLE TENDRE;2019;61;ORNE;204;Manon Verger;61150;CA 61;SENTILLY
144474;17;BLE TENDRE;2019;56;MORBIHAN;156;E.QUEMENER/E.MASSON;56500;Kerbrevet n°22 - R. CHARLO;BIGNAN
144476;17;BLE TENDRE;2019;35;ILLE ET VILAINE;152;E.QUEMENER/E.MASSON;35220;Le Gouessant;SAINT-JEAN-SUR-VILAINE
144477;17;BLE TENDRE;2019;14;CALVADOS;207;Manon Verger;14310;D2N;LONGVILLERS
144478;17;BLE TENDRE;2019;22;COTES D'ARMOR;156;E.QUEMENER/E.MASSON;22240;;LA BOUILLIE
144479;17;BLE TENDRE;2019;50;MANCHE;199;Manon Verger;50170;D2N;PONTORSON
144480;17;BLE TENDRE;2019;14;CALVADOS;172;Manon Verger;14500;SAINT-MARTIN-DES-ENTREES;SAINT MARTIN DE TALLEVENDE
144481;17;BLE TENDRE;2019;52;HAUTE MARNE;180;A. Decarrier;52000;CRENAY;CRENAY
144482;17;BLE TENDRE;2019;55;MEUSE;171;Pierson;55160;FEPL - Treisse 2;SAINT-HILAIRE-EN-WOEVRE
144484;17;BLE TENDRE;2019;91;ESSONNE;192;Porrez / Brelot;91150;Bonvilliers;MORIGNY-CHAMPIGNY
144485;17;BLE TENDRE;2019;77;SEINE ET MARNE;184;Porrez / Brelot;77710;REMAUVILLE;REMAUVILLE
144486;17;BLE TENDRE;2019;41;LOIR ET CHER;192;TREGUIER;41240;Chandry;OUZOUER-LE-MARCHE
144487;17;BLE TENDRE;2019;28;EURE ET LOIR;207;Agnès Tréguier;28800;Axéréal;BONNEVAL
144490;17;BLE TENDRE;2019;77;SEINE ET MARNE;180;P. DU CHEYRON;77370;BREUN;VANVILLE
144491;17;BLE TENDRE;2019;91;ESSONNE;180;P. DU CHEYRON;91490;BASF;MILLY-LA-FORET
144492;17;BLE TENDRE;2019;28;EURE ET LOIR;180;Philippe du Cheyron;28700;;HOUVILLE-LA-BRANCHE
144493;17;BLE TENDRE;2019;45;LOIRET;131;P. DU CHEYRON;45170;;ATTRAY
144494;17;BLE TENDRE;2019;78;YVELINES;180;P. DU CHEYRON;78660;;ORSONVILLE
144495;17;BLE TENDRE;2019;28;EURE ET LOIR;180;P. DU CHEYRON;28140;;TERMINIERS
144496;17;BLE TENDRE;2019;78;YVELINES;135;P. DU CHEYRON;78580;;MAULE
144497;17;BLE TENDRE;2019;10;AUBE;164;A. Decarrier;10240;RAMERUPT;RAMERUPT
144498;17;BLE TENDRE;2019;51;MARNE;172;A. Decarrier;51600;LA CHEPPE;LA CHEPPE
144499;17;BLE TENDRE;2019;51;MARNE;196;AD/MF/PH;51110;LAVANNES;LAVANNES
144500;17;BLE TENDRE;2019;2;AISNE;192;P. DU CHEYRON;2190;MOMONT;LA MALMAISON
144501;17;BLE TENDRE;2019;51;MARNE;240;A. Decarrier;51490;EPOYE;EPOYE
144502;19;TRITICALE;2019;12;AVEYRON;76;HELIAS Régis;12800;NAUCELLE;CAMJAC
144503;19;TRITICALE;2019;24;DORDOGNE;60;GROSSOLEIL;24100;;BERGERAC
144504;19;TRITICALE;2019;56;MORBIHAN;85;QUEMENER / MASSON;56500;Bignan - R. Charlo;BIGNAN
144505;19;TRITICALE;2019;22;COTES D'ARMOR;64;E.QUEMENER/E.MASSON;22400;TRISKALIA;LAMBALLE
144506;19;TRITICALE;2019;36;INDRE;84;E. BARANGER;36160;AXEREAL;FEUSINES
144507;19;TRITICALE;2019;18;CHER;80;E. BARANGER;18380;UCATA;ENNORDRES
144508;19;TRITICALE;2019;63;PUY DE DOME;64;Chloé Malaval-Juery;63640;Bargheons;SAINT-PRIEST-DES-CHAMPS
144509;19;TRITICALE;2019;3;ALLIER;68;Chloé Malaval-Juery;3290;Ferme Bacconnier;SAINT-POURCAIN-SUR-BESBRE
144510;19;TRITICALE;2019;44;LOIRE ATLANTIQUE;70;C Lafon;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
144511;19;TRITICALE;2019;85;VENDEE;80;C Lafon;85410;;THOUARSAIS-BOUILDROUX
144512;19;TRITICALE;2019;44;LOIRE ATLANTIQUE;100;C LAFON;44110;;VILLEPOT
144513;19;TRITICALE;2019;1;AIN;68;Yves POUSSET;1240;MARLIEUX;MARLIEUX
144514;19;TRITICALE;2019;26;DROME;85;Yves POUSSET;26210;LENS LESTANG;LENS-LESTANG
144515;19;TRITICALE;2019;85;VENDEE;79;C Lafon;85410;(Site non précisé);THOUARSAIS-BOUILDROUX
144516;19;TRITICALE;2019;14;CALVADOS;108;Manon Verger;14770;CA 14;DANVOU-LA-FERRIERE
144517;19;TRITICALE;2019;56;MORBIHAN;80;E.QUEMENER/E.MASSON;56500;Kerfraval BIGNAN;BIGNAN
144518;19;TRITICALE;2019;3;ALLIER;80;Chloé Malaval-Juery;3190;VAUX;VAUX
144519;19;TRITICALE;2019;12;AVEYRON;80;HELIAS Régis;12800;NAUCELLE;CAMJAC
144520;19;TRITICALE;2019;54;MEURTHE ET MOSELLE;80;P. Pierson;54470;;FEY-EN-HAYE
144521;17;BLE TENDRE;2019;32;GERS;144;A. BOUAS;32000;AUCH;AUCH
144522;17;BLE TENDRE;2019;32;GERS;156;A. BOUAS;32000;;AUCH
144523;17;BLE TENDRE;2019;26;DROME;144;Pousset;26800;;ETOILE-SUR-RHONE
144524;17;BLE TENDRE;2019;44;LOIRE ATLANTIQUE;144;LAFON;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
144525;17;BLE TENDRE;2019;69;RHONE;144;Yves POUSSET;69330;PUSIGNAN;PUSIGNAN
144526;17;BLE TENDRE;2019;17;CHARENTE MARITIME;144;DRILLAUD Céline;17330;;MIGRE
144527;17;BLE TENDRE;2019;89;YONNE;152;CHAVASSIEUX D;89160;ARGENTEUIL-SUR-ARMANCON;ARGENTEUIL-SUR-ARMANCON
144529;17;BLE TENDRE;2019;18;CHER;152;E.Baranger;18570;LE CHAUMOY BTH;LE SUBDRAY
144530;17;BLE TENDRE;2019;14;CALVADOS;228;VERGER Manon;14980;Station de Rots;ROTS
144531;17;BLE TENDRE;2019;77;SEINE ET MARNE;152;Brelot / Porrez;77710;REMAUVILLE;REMAUVILLE
144532;17;BLE TENDRE;2019;54;MEURTHE ET MOSELLE;152;P. Pierson;54470;;FEY-EN-HAYE
144533;17;BLE TENDRE;2019;26;DROME;104;Pousset;26800;;ETOILE-SUR-RHONE
144534;17;BLE TENDRE;2019;44;LOIRE ATLANTIQUE;103;LAFON;44370;Station de LA JAILLIERE;LA CHAPELLE-SAINT-SAUVEUR
144535;17;BLE TENDRE;2019;69;RHONE;104;Yves POUSSET;69330;;PUSIGNAN
144536;17;BLE TENDRE;2019;17;CHARENTE MARITIME;104;DRILLAUD Céline;17330;;MIGRE
144537;17;BLE TENDRE;2019;2;AISNE;222;;2590;AUBIGNY-AUX-KAISNES;AUBIGNY-AUX-KAISNES
144538;17;BLE TENDRE;2019;51;MARNE;222;A. Decarrier;51520;La Veuve;LA VEUVE
144539;17;BLE TENDRE;2019;54;MEURTHE ET MOSELLE;20;P. Pierson;54470;(Site non précisé);JAULNY
144541;17;BLE TENDRE;2019;91;ESSONNE;104;Porrez / Brelot;91150;Bonvilliers;MORIGNY-CHAMPIGNY
144543;17;BLE TENDRE;2019;91;ESSONNE;86;D Bouttet;91870;Boissy le Sec;BOISSY-LE-SEC
144544;17;BLE TENDRE;2019;28;EURE ET LOIR;96;P Du Cheyron;28310;SCAEL;FRESNAY-L'EVEQUE
144545;17;BLE TENDRE;2019;91;ESSONNE;84;P Du Cheyron;91490;site Semences de France;MILLY-LA-FORET
144546;17;BLE TENDRE;2019;45;LOIRET;56;D Bouttet;45300;;PITHIVIERS-LE-VIEIL
144547;17;BLE TENDRE;2019;28;EURE ET LOIR;111;D. BOUTTET;28150;KWS Momont;ALLONNES
144548;17;BLE TENDRE;2019;24;DORDOGNE;60;GROSSOLEIL;24560;ISSIGEAC;ISSIGEAC
144549;17;BLE TENDRE;2019;81;TARN;100;HELIAS Régis;81600;GAILLAC;GAILLAC
144550;17;BLE TENDRE;2019;32;GERS;60;A. BOUAS;32500;Haumont;FLEURANCE
144551;17;BLE TENDRE;2019;82;TARN ET GARONNE;56;A. BOUAS;82600;;AUCAMVILLE
144552;17;BLE TENDRE;2019;26;DROME;52;Pousset;26800;;ETOILE-SUR-RHONE
144554;17;BLE TENDRE;2019;1;AIN;48;Yves POUSSET;1120;JAILLEUX;JAILLEUX
144555;17;BLE TENDRE;2019;26;DROME;145;Yves POUSSET;26210;;LENS-LESTANG
144559;17;BLE TENDRE;2019;81;TARN;79;HELIAS Régis;81630;salvagnac;SALVAGNAC
144560;17;BLE TENDRE;2019;47;LOT ET GARONNE;87;DUCELLIER;47330;;FERRENSAC
144562;17;BLE TENDRE;2019;4;ALPES DE HAUTE PROVENCE;108;Jezequel;4300;Mane;MANE
144563;17;BLE TENDRE;2019;26;DROME;115;Ray;26760;BEAUMONT LES VALENCE;BEAUMONT-LES-VALENCE
144564;17;BLE TENDRE;2019;41;LOIR ET CHER;100;TREGUIER;41500;villeroclin;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE
144566;17;BLE TENDRE;2019;67;BAS RHIN;92;LASSERRE Didier;67210;;OBERNAI
144567;17;BLE TENDRE;2019;45;LOIRET;74;Brelot / Porrez;45330;ORVEAU;ORVEAU
144570;17;BLE TENDRE;2019;41;LOIR ET CHER;40;TREGUIER;41500;villeroclin;LA CHAPELLE-SAINT-MARTIN-EN-PLAINE
144575;17;BLE TENDRE;2019;24;DORDOGNE;148;LEROY;24100;;BERGERAC
144578;17;BLE TENDRE;2019;24;DORDOGNE;82;LEROY;24100;Bergerac Irrigué;BERGERAC
144579;46;MAIS SEMENCES;2018;64;PYRENEES ATLANTIQUES;44;L.BOUE-LAPLACE;64410;COUBLUCQ DESCLAUX;COUBLUCQ
144580;17;BLE TENDRE;2018;26;DROME;60;Pousset;26120;;MONTMEYRAN
144584;27;ORGE D'HIVER;2019;18;CHER;56;E.Baranger;18570;Le Chaumoy OH;LE SUBDRAY
144585;27;ORGE D'HIVER;2019;81;TARN;48;HELIAS Régis;81600;MONTANS;MONTANS
144586;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;48;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
144587;27;ORGE D'HIVER;2019;26;DROME;48;Pousset;26800;ETOILE SUR RHONE;ETOILE-SUR-RHONE
144629;17;BLE TENDRE;2019;91;ESSONNE;64;Gautellier Lise;91720;;BOIGNEVILLE
144630;17;BLE TENDRE;2019;2;AISNE;48;Gautellier lise;2590;;AUBIGNY-AUX-KAISNES
144631;17;BLE TENDRE;2019;18;CHER;64;E.Baranger;18570;LE CHAUMOY BTH;LE SUBDRAY
144633;17;BLE TENDRE;2019;2;AISNE;45;T DENIS;2240;VILLERS LE SEC;VILLERS-LE-SEC
144634;17;BLE TENDRE;2019;18;CHER;54;E.Baranger;18340;HMIXTE;PLAIMPIED-GIVAUDINS
144638;27;ORGE D'HIVER;2019;17;CHARENTE MARITIME;24;Céline Drillaud;17700;Magneraud;SAINT-PIERRE-D'AMILLY
144639;27;ORGE D'HIVER;2019;81;TARN;32;HELIAS Régis;81600;MONTANS;MONTANS
144640;27;ORGE D'HIVER;2019;55;MEUSE;18;Pierson;55160;Bonchamps 2B;SAINT-HILAIRE-EN-WOEVRE
144644;17;BLE TENDRE;2019;55;MEUSE;48;Pierson;55160;FEPL Treisse 1B;SAINT-HILAIRE-EN-WOEVRE
144645;17;BLE TENDRE;2019;52;HAUTE MARNE;54;A. Decarrier;52000;CRENAY;CRENAY
144647;17;BLE TENDRE;2019;27;EURE;54;chollet;27110;Lycée du Neubourg;IVILLE
144653;17;BLE TENDRE;2019;63;PUY DE DOME;48;Chloé Malaval-Juery;63260;sardon;SARDON
144656;40;BLE DUR;2019;84;VAUCLUSE;48;P.BRAUN;84430;MONDRAGON;MONDRAGON
144712;17;BLE TENDRE;2019;56;MORBIHAN;98;QUEMENER / MASSON;56500;parcelle n°29;BIGNAN
144716;17;BLE TENDRE;2019;41;LOIR ET CHER;56;Agnès Tréguier;41800;B sur B;LES HAYES
144722;17;BLE TENDRE;2019;41;LOIR ET CHER;104;Agnès Treguier;41800;B sur B;LES HAYES
144723;17;BLE TENDRE;2019;45;LOIRET;104;Agnès treguier;45760;Axéréal;VENNECY
144725;17;BLE TENDRE;2019;91;ESSONNE;88;Porrez / Brelot;91150;La Montagne;MORIGNY-CHAMPIGNY
144736;17;BLE TENDRE;2019;81;TARN;72;HELIAS Régis;81600;MONTANS;MONTANS
144737;17;BLE TENDRE;2019;17;CHARENTE MARITIME;71;Céline Drillaud;17700;;SAINT-PIERRE-D'AMILLY
144743;17;BLE TENDRE;2019;2;AISNE;52;Thierry DENIS;2590;AUBIGNY-AUX-KAISNES;AUBIGNY-AUX-KAISNES
144744;17;BLE TENDRE;2019;91;ESSONNE;52;Porrez / Brelot;91150;Bonvilliers;MORIGNY-CHAMPIGNY
144745;17;BLE TENDRE;2019;27;EURE;51;Agnès Chollet;27170;Mr LAFOSSE;COMBON
